policy_id,account_id,line_of_business,industry_segment,state,producer_code,hazard_grade,term_number,new_or_renewal,effective_date,expiration_date,written_premium,rate_change_pct,earned_fraction,earned_premium,unearned_premium,earned_exposure
POL-000709,ACCT-00341,BOP,Restaurants & Food Service,WA,AGY-005,3,2,Renewal,2024-03-11,2025-03-11,6905.96,0.1212,1.0,6905.96,0.0,1.0
POL-000710,ACCT-00342,BOP,Contractors,NY,AGY-019,3,1,New,2024-01-23,2025-01-23,12386.36,0.0,1.0,12386.36,0.0,1.0
POL-000711,ACCT-00342,BOP,Contractors,NY,AGY-019,3,2,Renewal,2025-01-23,2026-01-23,13485.87,0.0888,1.0,13485.87,0.0,1.0
POL-000712,ACCT-00342,BOP,Contractors,NY,AGY-019,3,3,Renewal,2026-01-23,2027-01-23,14116.34,0.0468,0.4329,6110.63,8005.71,0.4329
POL-000713,ACCT-00343,Professional Liability,Real Estate,IL,AGY-004,2,1,New,2025-02-22,2026-02-22,17717.1,0.0,1.0,17717.1,0.0,1.0
POL-000714,ACCT-00343,Professional Liability,Real Estate,IL,AGY-004,2,2,Renewal,2026-02-22,2027-02-22,17680.81,-0.002,0.3507,6200.39,11480.42,0.3507
POL-000715,ACCT-00344,General Liability,Light Manufacturing,GA,AGY-011,1,1,New,2025-02-17,2026-02-17,25527.54,0.0,1.0,25527.54,0.0,1.0
POL-000716,ACCT-00344,General Liability,Light Manufacturing,GA,AGY-011,1,2,Renewal,2026-02-17,2027-02-17,27872.77,0.0919,0.3644,10156.38,17716.39,0.3644
POL-000717,ACCT-00345,BOP,Retail,WA,AGY-046,1,1,New,2023-10-10,2024-10-10,2003.05,0.0,1.0,2003.05,0.0,1.0
POL-000718,ACCT-00345,BOP,Retail,WA,AGY-046,1,2,Renewal,2024-10-10,2025-10-10,2239.26,0.1179,1.0,2239.26,0.0,1.0
POL-000719,ACCT-00345,BOP,Retail,WA,AGY-046,1,3,Renewal,2025-10-10,2026-10-10,2444.76,0.0918,0.7205,1761.57,683.19,0.7205
POL-000720,ACCT-00346,BOP,Restaurants & Food Service,IL,AGY-015,3,1,New,2024-08-29,2025-08-29,1932.21,0.0,1.0,1932.21,0.0,1.0
POL-000721,ACCT-00346,BOP,Restaurants & Food Service,IL,AGY-015,3,2,Renewal,2025-08-29,2026-08-29,2156.85,0.1163,0.8356,1802.3,354.55,0.8356
POL-000722,ACCT-00347,BOP,Light Manufacturing,AZ,AGY-019,3,1,New,2025-10-08,2026-10-08,4024.42,0.0,0.726,2921.84,1102.58,0.726
POL-000723,ACCT-00348,BOP,Contractors,IL,AGY-013,4,1,New,2023-04-30,2024-04-30,3748.92,0.0,1.0,3748.92,0.0,1.0
POL-000724,ACCT-00348,BOP,Contractors,IL,AGY-013,4,2,Renewal,2024-04-30,2025-04-30,4150.98,0.1072,1.0,4150.98,0.0,1.0
POL-000725,ACCT-00348,BOP,Contractors,IL,AGY-013,4,3,Renewal,2025-04-30,2026-04-30,4415.17,0.0636,1.0,4415.17,0.0,1.0
POL-000726,ACCT-00348,BOP,Contractors,IL,AGY-013,4,4,Renewal,2026-04-30,2027-04-30,4536.4,0.0275,0.1671,758.14,3778.26,0.1671
POL-000727,ACCT-00349,BOP,Retail,TX,AGY-033,4,1,New,2025-06-08,2026-06-08,3832.22,0.0,1.0,3832.22,0.0,1.0
POL-000728,ACCT-00349,BOP,Retail,TX,AGY-033,4,2,Renewal,2026-06-08,2027-06-08,4066.86,0.0612,0.0603,245.13,3821.73,0.0603
POL-000729,ACCT-00350,BOP,Healthcare Services,FL,AGY-011,2,1,New,2024-04-26,2025-04-26,27124.84,0.0,1.0,27124.84,0.0,1.0
POL-000730,ACCT-00350,BOP,Healthcare Services,FL,AGY-011,2,2,Renewal,2025-04-26,2026-04-26,27209.11,0.0031,1.0,27209.11,0.0,1.0
POL-000731,ACCT-00350,BOP,Healthcare Services,FL,AGY-011,2,3,Renewal,2026-04-26,2027-04-26,29325.98,0.0778,0.1781,5222.43,24103.55,0.1781
POL-000732,ACCT-00351,BOP,Retail,NC,AGY-057,1,1,New,2024-09-09,2025-09-09,2901.69,0.0,1.0,2901.69,0.0,1.0
POL-000733,ACCT-00351,BOP,Retail,NC,AGY-057,1,2,Renewal,2025-09-09,2026-09-09,3217.55,0.1089,0.8055,2591.67,625.88,0.8055
POL-000734,ACCT-00352,Professional Liability,Technology,FL,AGY-008,2,1,New,2025-11-30,2026-11-30,14710.12,0.0,0.5808,8543.96,6166.16,0.5808
POL-000735,ACCT-00353,BOP,Real Estate,IL,AGY-049,3,1,New,2023-12-05,2024-12-05,6549.05,0.0,1.0,6549.05,0.0,1.0
POL-000736,ACCT-00353,BOP,Real Estate,IL,AGY-049,3,2,Renewal,2024-12-05,2025-12-05,6458.24,-0.0139,1.0,6458.24,0.0,1.0
POL-000737,ACCT-00353,BOP,Real Estate,IL,AGY-049,3,3,Renewal,2025-12-05,2026-12-05,6610.41,0.0236,0.5671,3748.92,2861.49,0.5671
POL-000738,ACCT-00354,BOP,Restaurants & Food Service,AZ,AGY-021,4,1,New,2025-11-08,2026-11-08,3603.05,0.0,0.6411,2309.9,1293.15,0.6411
POL-000739,ACCT-00355,General Liability,Technology,AZ,AGY-034,2,1,New,2025-06-17,2026-06-17,33530.21,0.0,1.0,33530.21,0.0,1.0
POL-000740,ACCT-00355,General Liability,Technology,AZ,AGY-034,2,2,Renewal,2026-06-17,2027-06-17,35902.07,0.0707,0.0356,1278.7,34623.37,0.0356
POL-000741,ACCT-00356,BOP,Restaurants & Food Service,IL,AGY-010,3,1,New,2023-07-29,2024-07-29,3928.02,0.0,1.0,3928.02,0.0,1.0
POL-000742,ACCT-00356,BOP,Restaurants & Food Service,IL,AGY-010,3,2,Renewal,2024-07-29,2025-07-29,3981.01,0.0135,1.0,3981.01,0.0,1.0
POL-000743,ACCT-00356,BOP,Restaurants & Food Service,IL,AGY-010,3,3,Renewal,2025-07-29,2026-07-29,4390.97,0.103,0.9205,4042.1,348.87,0.9205
POL-000744,ACCT-00357,General Liability,Retail,FL,AGY-001,1,1,New,2025-11-25,2026-11-25,12181.65,0.0,0.5945,7242.24,4939.41,0.5945
POL-000745,ACCT-00358,BOP,Light Manufacturing,CA,AGY-027,1,1,New,2023-10-08,2024-10-08,8417.66,0.0,1.0,8417.66,0.0,1.0
POL-000746,ACCT-00358,BOP,Light Manufacturing,CA,AGY-027,1,2,Renewal,2024-10-08,2025-10-08,9559.02,0.1356,1.0,9559.02,0.0,1.0
POL-000747,ACCT-00358,BOP,Light Manufacturing,CA,AGY-027,1,3,Renewal,2025-10-08,2026-10-08,10488.02,0.0972,0.726,7614.59,2873.43,0.726
POL-000748,ACCT-00359,General Liability,Professional Services,TX,AGY-030,3,1,New,2023-03-12,2024-03-12,5727.51,0.0,1.0,5727.51,0.0,1.0
POL-000749,ACCT-00359,General Liability,Professional Services,TX,AGY-030,3,2,Renewal,2024-03-12,2025-03-12,6074.44,0.0606,1.0,6074.44,0.0,1.0
POL-000750,ACCT-00359,General Liability,Professional Services,TX,AGY-030,3,3,Renewal,2025-03-12,2026-03-12,6524.6,0.0741,1.0,6524.6,0.0,1.0
POL-000751,ACCT-00359,General Liability,Professional Services,TX,AGY-030,3,4,Renewal,2026-03-12,2027-03-12,6487.88,-0.0056,0.3014,1955.25,4532.63,0.3014
POL-000752,ACCT-00360,Professional Liability,Professional Services,OH,AGY-054,3,1,New,2024-07-09,2025-07-09,2318.09,0.0,1.0,2318.09,0.0,1.0
POL-000753,ACCT-00360,Professional Liability,Professional Services,OH,AGY-054,3,2,Renewal,2025-07-09,2026-07-09,2469.97,0.0655,0.9753,2409.07,60.9,0.9753
POL-000754,ACCT-00361,BOP,Retail,FL,AGY-034,2,1,New,2025-08-25,2026-08-25,2237.58,0.0,0.8466,1894.28,343.3,0.8466
POL-000755,ACCT-00362,Professional Liability,Professional Services,IL,AGY-042,1,1,New,2024-07-05,2025-07-05,5258.44,0.0,1.0,5258.44,0.0,1.0
POL-000756,ACCT-00362,Professional Liability,Professional Services,IL,AGY-042,1,2,Renewal,2025-07-05,2026-07-05,5392.14,0.0254,0.9863,5318.28,73.86,0.9863
POL-000757,ACCT-00363,BOP,Restaurants & Food Service,IL,AGY-002,2,1,New,2023-12-27,2024-12-27,1203.22,0.0,1.0,1203.22,0.0,1.0
POL-000758,ACCT-00363,BOP,Restaurants & Food Service,IL,AGY-002,2,2,Renewal,2024-12-27,2025-12-27,1419.34,0.1796,1.0,1419.34,0.0,1.0
POL-000759,ACCT-00364,General Liability,Restaurants & Food Service,CA,AGY-017,4,1,New,2024-10-03,2025-10-03,4171.74,0.0,1.0,4171.74,0.0,1.0
POL-000760,ACCT-00364,General Liability,Restaurants & Food Service,CA,AGY-017,4,2,Renewal,2025-10-03,2026-10-03,4227.18,0.0133,0.7397,3126.96,1100.22,0.7397
POL-000761,ACCT-00365,BOP,Retail,NC,AGY-032,3,1,New,2023-02-09,2024-02-09,5739.1,0.0,1.0,5739.1,0.0,1.0
POL-000762,ACCT-00365,BOP,Retail,NC,AGY-032,3,2,Renewal,2024-02-09,2025-02-09,5845.37,0.0185,1.0,5845.37,0.0,1.0
POL-000763,ACCT-00365,BOP,Retail,NC,AGY-032,3,3,Renewal,2025-02-09,2026-02-09,6301.4,0.078,1.0,6301.4,0.0,1.0
POL-000764,ACCT-00365,BOP,Retail,NC,AGY-032,3,4,Renewal,2026-02-09,2027-02-09,6940.14,0.1014,0.3863,2680.99,4259.15,0.3863
POL-000765,ACCT-00366,Professional Liability,Technology,NY,AGY-032,2,1,New,2023-08-11,2024-08-11,3612.85,0.0,1.0,3612.85,0.0,1.0
POL-000766,ACCT-00367,General Liability,Contractors,IL,AGY-024,3,1,New,2025-02-04,2026-02-04,35818.29,0.0,1.0,35818.29,0.0,1.0
POL-000767,ACCT-00367,General Liability,Contractors,IL,AGY-024,3,2,Renewal,2026-02-04,2027-02-04,40944.48,0.1431,0.4,16377.79,24566.69,0.4
POL-000768,ACCT-00368,BOP,Technology,GA,AGY-052,2,1,New,2023-03-17,2024-03-17,8710.09,0.0,1.0,8710.09,0.0,1.0
POL-000769,ACCT-00369,Professional Liability,Technology,FL,AGY-023,1,1,New,2023-10-03,2024-10-03,7502.31,0.0,1.0,7502.31,0.0,1.0
POL-000770,ACCT-00369,Professional Liability,Technology,FL,AGY-023,1,2,Renewal,2024-10-03,2025-10-03,7865.21,0.0484,1.0,7865.21,0.0,1.0
POL-000771,ACCT-00369,Professional Liability,Technology,FL,AGY-023,1,3,Renewal,2025-10-03,2026-10-03,8102.67,0.0302,0.7397,5993.76,2108.91,0.7397
POL-000772,ACCT-00370,BOP,Professional Services,OH,AGY-043,3,1,New,2023-03-04,2024-03-04,11536.05,0.0,1.0,11536.05,0.0,1.0
POL-000773,ACCT-00370,BOP,Professional Services,OH,AGY-043,3,2,Renewal,2024-03-04,2025-03-04,11894.33,0.0311,1.0,11894.33,0.0,1.0
POL-000774,ACCT-00370,BOP,Professional Services,OH,AGY-043,3,3,Renewal,2025-03-04,2026-03-04,12556.32,0.0557,1.0,12556.32,0.0,1.0
POL-000775,ACCT-00370,BOP,Professional Services,OH,AGY-043,3,4,Renewal,2026-03-04,2027-03-04,12430.47,-0.01,0.3233,4018.62,8411.85,0.3233
POL-000776,ACCT-00371,Professional Liability,Technology,NY,AGY-011,2,1,New,2024-09-03,2025-09-03,1013.45,0.0,1.0,1013.45,0.0,1.0
POL-000777,ACCT-00371,Professional Liability,Technology,NY,AGY-011,2,2,Renewal,2025-09-03,2026-09-03,997.05,-0.0162,0.8219,819.49,177.56,0.8219
POL-000778,ACCT-00372,BOP,Professional Services,TX,AGY-046,1,1,New,2023-07-25,2024-07-25,5956.31,0.0,1.0,5956.31,0.0,1.0
POL-000779,ACCT-00373,BOP,Healthcare Services,AZ,AGY-016,1,1,New,2023-12-26,2024-12-26,2680.57,0.0,1.0,2680.57,0.0,1.0
POL-000780,ACCT-00373,BOP,Healthcare Services,AZ,AGY-016,1,2,Renewal,2024-12-26,2025-12-26,2799.87,0.0445,1.0,2799.87,0.0,1.0
POL-000781,ACCT-00373,BOP,Healthcare Services,AZ,AGY-016,1,3,Renewal,2025-12-26,2026-12-26,3030.89,0.0825,0.5096,1544.51,1486.38,0.5096
POL-000782,ACCT-00374,Professional Liability,Technology,IL,AGY-005,2,1,New,2025-05-17,2026-05-17,31500.54,0.0,1.0,31500.54,0.0,1.0
POL-000783,ACCT-00374,Professional Liability,Technology,IL,AGY-005,2,2,Renewal,2026-05-17,2027-05-17,33723.45,0.0706,0.1205,4065.29,29658.16,0.1205
POL-000784,ACCT-00375,Professional Liability,Healthcare Services,CA,AGY-029,1,1,New,2023-12-07,2024-12-07,2492.58,0.0,1.0,2492.58,0.0,1.0
POL-000785,ACCT-00375,Professional Liability,Healthcare Services,CA,AGY-029,1,2,Renewal,2024-12-07,2025-12-07,2692.06,0.08,1.0,2692.06,0.0,1.0
POL-000786,ACCT-00375,Professional Liability,Healthcare Services,CA,AGY-029,1,3,Renewal,2025-12-07,2026-12-07,2667.2,-0.0092,0.5616,1498.02,1169.18,0.5616
POL-000787,ACCT-00376,Professional Liability,Technology,WA,AGY-018,3,1,New,2024-09-10,2025-09-10,4510.62,0.0,1.0,4510.62,0.0,1.0
POL-000788,ACCT-00376,Professional Liability,Technology,WA,AGY-018,3,2,Renewal,2025-09-10,2026-09-10,4375.95,-0.0299,0.8027,3512.75,863.2,0.8027
POL-000789,ACCT-00377,General Liability,Healthcare Services,AZ,AGY-048,1,1,New,2023-08-17,2024-08-17,17061.33,0.0,1.0,17061.33,0.0,1.0
POL-000790,ACCT-00377,General Liability,Healthcare Services,AZ,AGY-048,1,2,Renewal,2024-08-17,2025-08-17,17961.56,0.0528,1.0,17961.56,0.0,1.0
POL-000791,ACCT-00377,General Liability,Healthcare Services,AZ,AGY-048,1,3,Renewal,2025-08-17,2026-08-17,17578.08,-0.0214,0.8685,15266.44,2311.64,0.8685
POL-000792,ACCT-00378,BOP,Real Estate,CA,AGY-059,2,1,New,2024-09-17,2025-09-17,4821.15,0.0,1.0,4821.15,0.0,1.0
POL-000793,ACCT-00378,BOP,Real Estate,CA,AGY-059,2,2,Renewal,2025-09-17,2026-09-17,4755.07,-0.0137,0.7836,3725.89,1029.18,0.7836
POL-000794,ACCT-00379,Professional Liability,Healthcare Services,TX,AGY-032,1,1,New,2025-11-17,2026-11-17,16488.36,0.0,0.6164,10164.06,6324.3,0.6164
POL-000795,ACCT-00380,Professional Liability,Technology,NY,AGY-051,2,1,New,2023-07-08,2024-07-08,4724.16,0.0,1.0,4724.16,0.0,1.0
POL-000796,ACCT-00380,Professional Liability,Technology,NY,AGY-051,2,2,Renewal,2024-07-08,2025-07-08,5482.39,0.1605,1.0,5482.39,0.0,1.0
POL-000797,ACCT-00380,Professional Liability,Technology,NY,AGY-051,2,3,Renewal,2025-07-08,2026-07-08,5744.4,0.0478,0.9781,5618.5,125.9,0.9781
POL-000798,ACCT-00381,General Liability,Contractors,IL,AGY-023,3,1,New,2025-07-07,2026-07-07,38832.92,0.0,0.9808,38088.18,744.74,0.9808
POL-000799,ACCT-00382,General Liability,Contractors,AZ,AGY-018,2,1,New,2025-05-21,2026-05-21,54462.51,0.0,1.0,54462.51,0.0,1.0
POL-000800,ACCT-00382,General Liability,Contractors,AZ,AGY-018,2,2,Renewal,2026-05-21,2027-05-21,55465.19,0.0184,0.1096,6078.38,49386.81,0.1096
POL-000801,ACCT-00383,General Liability,Light Manufacturing,TX,AGY-009,3,1,New,2023-12-28,2024-12-28,6417.43,0.0,1.0,6417.43,0.0,1.0
POL-000802,ACCT-00384,BOP,Real Estate,NC,AGY-039,2,1,New,2024-08-29,2025-08-29,2051.77,0.0,1.0,2051.77,0.0,1.0
POL-000803,ACCT-00384,BOP,Real Estate,NC,AGY-039,2,2,Renewal,2025-08-29,2026-08-29,2211.86,0.078,0.8356,1848.27,363.59,0.8356
POL-000804,ACCT-00385,Professional Liability,Healthcare Services,FL,AGY-032,2,1,New,2025-02-18,2026-02-18,9226.41,0.0,1.0,9226.41,0.0,1.0
POL-000805,ACCT-00385,Professional Liability,Healthcare Services,FL,AGY-032,2,2,Renewal,2026-02-18,2027-02-18,10181.21,0.1035,0.3616,3681.97,6499.24,0.3616
POL-000806,ACCT-00386,Professional Liability,Healthcare Services,OH,AGY-014,2,1,New,2023-12-03,2024-12-03,9731.87,0.0,1.0,9731.87,0.0,1.0
POL-000807,ACCT-00386,Professional Liability,Healthcare Services,OH,AGY-014,2,2,Renewal,2024-12-03,2025-12-03,9611.99,-0.0123,1.0,9611.99,0.0,1.0
POL-000808,ACCT-00386,Professional Liability,Healthcare Services,OH,AGY-014,2,3,Renewal,2025-12-03,2026-12-03,10183.78,0.0595,0.5726,5831.26,4352.52,0.5726
POL-000809,ACCT-00387,BOP,Real Estate,IL,AGY-003,2,1,New,2025-04-19,2026-04-19,6657.18,0.0,1.0,6657.18,0.0,1.0
POL-000810,ACCT-00387,BOP,Real Estate,IL,AGY-003,2,2,Renewal,2026-04-19,2027-04-19,7210.73,0.0832,0.1973,1422.39,5788.34,0.1973
POL-000811,ACCT-00388,BOP,Retail,OH,AGY-024,1,1,New,2023-11-17,2024-11-17,5508.71,0.0,1.0,5508.71,0.0,1.0
POL-000812,ACCT-00388,BOP,Retail,OH,AGY-024,1,2,Renewal,2024-11-17,2025-11-17,5295.91,-0.0386,1.0,5295.91,0.0,1.0
POL-000813,ACCT-00388,BOP,Retail,OH,AGY-024,1,3,Renewal,2025-11-17,2026-11-17,5876.04,0.1095,0.6164,3622.22,2253.82,0.6164
POL-000814,ACCT-00389,Professional Liability,Real Estate,FL,AGY-041,2,1,New,2023-11-11,2024-11-11,6691.52,0.0,1.0,6691.52,0.0,1.0
POL-000815,ACCT-00389,Professional Liability,Real Estate,FL,AGY-041,2,2,Renewal,2024-11-11,2025-11-11,6700.61,0.0014,1.0,6700.61,0.0,1.0
POL-000816,ACCT-00389,Professional Liability,Real Estate,FL,AGY-041,2,3,Renewal,2025-11-11,2026-11-11,6876.59,0.0263,0.6329,4352.03,2524.56,0.6329
POL-000817,ACCT-00390,BOP,Restaurants & Food Service,GA,AGY-024,3,1,New,2023-12-25,2024-12-25,1645.88,0.0,1.0,1645.88,0.0,1.0
POL-000818,ACCT-00390,BOP,Restaurants & Food Service,GA,AGY-024,3,2,Renewal,2024-12-25,2025-12-25,1750.88,0.0638,1.0,1750.88,0.0,1.0
POL-000819,ACCT-00390,BOP,Restaurants & Food Service,GA,AGY-024,3,3,Renewal,2025-12-25,2026-12-25,1919.17,0.0961,0.5123,983.25,935.92,0.5123
POL-000820,ACCT-00391,Professional Liability,Healthcare Services,TX,AGY-044,2,1,New,2024-05-09,2025-05-09,4941.39,0.0,1.0,4941.39,0.0,1.0
POL-000821,ACCT-00391,Professional Liability,Healthcare Services,TX,AGY-044,2,2,Renewal,2025-05-09,2026-05-09,5118.09,0.0358,1.0,5118.09,0.0,1.0
POL-000822,ACCT-00391,Professional Liability,Healthcare Services,TX,AGY-044,2,3,Renewal,2026-05-09,2027-05-09,5266.59,0.029,0.1425,750.31,4516.28,0.1425
POL-000823,ACCT-00392,BOP,Light Manufacturing,NY,AGY-047,1,1,New,2024-03-31,2025-03-31,3987.99,0.0,1.0,3987.99,0.0,1.0
POL-000824,ACCT-00392,BOP,Light Manufacturing,NY,AGY-047,1,2,Renewal,2025-03-31,2026-03-31,3759.69,-0.0572,1.0,3759.69,0.0,1.0
POL-000825,ACCT-00392,BOP,Light Manufacturing,NY,AGY-047,1,3,Renewal,2026-03-31,2027-03-31,3871.87,0.0298,0.2493,965.32,2906.55,0.2493
POL-000826,ACCT-00393,BOP,Real Estate,TX,AGY-027,1,1,New,2023-02-26,2024-02-26,5108.83,0.0,1.0,5108.83,0.0,1.0
POL-000827,ACCT-00393,BOP,Real Estate,TX,AGY-027,1,2,Renewal,2024-02-26,2025-02-26,5762.13,0.1279,1.0,5762.13,0.0,1.0
POL-000828,ACCT-00394,BOP,Restaurants & Food Service,CA,AGY-033,4,1,New,2023-08-11,2024-08-11,5723.68,0.0,1.0,5723.68,0.0,1.0
POL-000829,ACCT-00394,BOP,Restaurants & Food Service,CA,AGY-033,4,2,Renewal,2024-08-11,2025-08-11,6128.09,0.0707,1.0,6128.09,0.0,1.0
POL-000830,ACCT-00394,BOP,Restaurants & Food Service,CA,AGY-033,4,3,Renewal,2025-08-11,2026-08-11,5889.85,-0.0389,0.8849,5212.11,677.74,0.8849
POL-000831,ACCT-00395,Professional Liability,Healthcare Services,TX,AGY-016,2,1,New,2024-04-05,2025-04-05,42486.37,0.0,1.0,42486.37,0.0,1.0
POL-000832,ACCT-00395,Professional Liability,Healthcare Services,TX,AGY-016,2,2,Renewal,2025-04-05,2026-04-05,45185.96,0.0635,1.0,45185.96,0.0,1.0
POL-000833,ACCT-00395,Professional Liability,Healthcare Services,TX,AGY-016,2,3,Renewal,2026-04-05,2027-04-05,44444.05,-0.0164,0.2356,10471.75,33972.3,0.2356
POL-000834,ACCT-00396,BOP,Real Estate,NC,AGY-023,3,1,New,2023-12-19,2024-12-19,12924.97,0.0,1.0,12924.97,0.0,1.0
POL-000835,ACCT-00396,BOP,Real Estate,NC,AGY-023,3,2,Renewal,2024-12-19,2025-12-19,15439.7,0.1946,1.0,15439.7,0.0,1.0
POL-000836,ACCT-00396,BOP,Real Estate,NC,AGY-023,3,3,Renewal,2025-12-19,2026-12-19,15605.4,0.0107,0.5288,8251.62,7353.78,0.5288
POL-000837,ACCT-00397,BOP,Contractors,CA,AGY-023,3,1,New,2025-11-09,2026-11-09,15520.68,0.0,0.6384,9907.72,5612.96,0.6384
POL-000838,ACCT-00398,General Liability,Contractors,NY,AGY-015,2,1,New,2025-04-04,2026-04-04,30748.22,0.0,1.0,30748.22,0.0,1.0
POL-000839,ACCT-00398,General Liability,Contractors,NY,AGY-015,2,2,Renewal,2026-04-04,2027-04-04,32199.33,0.0472,0.2384,7674.91,24524.42,0.2384
POL-000840,ACCT-00399,Professional Liability,Professional Services,NY,AGY-060,3,1,New,2025-01-19,2026-01-19,3929.88,0.0,1.0,3929.88,0.0,1.0
POL-000841,ACCT-00399,Professional Liability,Professional Services,NY,AGY-060,3,2,Renewal,2026-01-19,2027-01-19,4184.13,0.0647,0.4438,1857.07,2327.06,0.4438
POL-000842,ACCT-00400,General Liability,Light Manufacturing,AZ,AGY-058,1,1,New,2025-12-23,2026-12-23,17431.0,0.0,0.5178,9025.92,8405.08,0.5178
POL-000843,ACCT-00401,General Liability,Real Estate,WA,AGY-036,2,1,New,2024-06-04,2025-06-04,12349.46,0.0,1.0,12349.46,0.0,1.0
POL-000844,ACCT-00401,General Liability,Real Estate,WA,AGY-036,2,2,Renewal,2025-06-04,2026-06-04,12709.87,0.0292,1.0,12709.87,0.0,1.0
POL-000845,ACCT-00401,General Liability,Real Estate,WA,AGY-036,2,3,Renewal,2026-06-04,2027-06-04,13462.81,0.0592,0.0712,958.99,12503.82,0.0712
POL-000846,ACCT-00402,BOP,Technology,AZ,AGY-033,1,1,New,2025-10-23,2026-10-23,4541.38,0.0,0.6849,3110.53,1430.85,0.6849
POL-000847,ACCT-00403,BOP,Light Manufacturing,TX,AGY-029,3,1,New,2025-03-05,2026-03-05,6909.81,0.0,1.0,6909.81,0.0,1.0
POL-000848,ACCT-00403,BOP,Light Manufacturing,TX,AGY-029,3,2,Renewal,2026-03-05,2027-03-05,7479.16,0.0824,0.3205,2397.43,5081.73,0.3205
POL-000849,ACCT-00404,General Liability,Contractors,AZ,AGY-013,3,1,New,2023-10-02,2024-10-02,19780.04,0.0,1.0,19780.04,0.0,1.0
POL-000850,ACCT-00404,General Liability,Contractors,AZ,AGY-013,3,2,Renewal,2024-10-02,2025-10-02,21637.08,0.0939,1.0,21637.08,0.0,1.0
POL-000851,ACCT-00404,General Liability,Contractors,AZ,AGY-013,3,3,Renewal,2025-10-02,2026-10-02,21206.14,-0.0199,0.7425,15744.83,5461.31,0.7425
POL-000852,ACCT-00405,General Liability,Restaurants & Food Service,TX,AGY-017,4,1,New,2023-11-01,2024-11-01,15615.04,0.0,1.0,15615.04,0.0,1.0
POL-000853,ACCT-00406,BOP,Contractors,TX,AGY-049,3,1,New,2023-03-06,2024-03-06,4770.08,0.0,1.0,4770.08,0.0,1.0
POL-000854,ACCT-00406,BOP,Contractors,TX,AGY-049,3,2,Renewal,2024-03-06,2025-03-06,5288.56,0.1087,1.0,5288.56,0.0,1.0
POL-000855,ACCT-00406,BOP,Contractors,TX,AGY-049,3,3,Renewal,2025-03-06,2026-03-06,5542.95,0.0481,1.0,5542.95,0.0,1.0
POL-000856,ACCT-00407,General Liability,Real Estate,OH,AGY-022,3,1,New,2024-06-22,2025-06-22,34737.12,0.0,1.0,34737.12,0.0,1.0
POL-000857,ACCT-00407,General Liability,Real Estate,OH,AGY-022,3,2,Renewal,2025-06-22,2026-06-22,32259.49,-0.0713,1.0,32259.49,0.0,1.0
POL-000858,ACCT-00407,General Liability,Real Estate,OH,AGY-022,3,3,Renewal,2026-06-22,2027-06-22,36194.1,0.122,0.0219,793.3,35400.8,0.0219
POL-000859,ACCT-00408,BOP,Retail,NC,AGY-012,1,1,New,2025-11-18,2026-11-18,3968.29,0.0,0.6137,2435.33,1532.96,0.6137
POL-000860,ACCT-00409,BOP,Retail,IL,AGY-050,2,1,New,2023-06-18,2024-06-18,5665.63,0.0,1.0,5665.63,0.0,1.0
POL-000861,ACCT-00409,BOP,Retail,IL,AGY-050,2,2,Renewal,2024-06-18,2025-06-18,6080.5,0.0732,1.0,6080.5,0.0,1.0
POL-000862,ACCT-00409,BOP,Retail,IL,AGY-050,2,3,Renewal,2025-06-18,2026-06-18,6300.47,0.0362,1.0,6300.47,0.0,1.0
POL-000863,ACCT-00409,BOP,Retail,IL,AGY-050,2,4,Renewal,2026-06-18,2027-06-18,6288.45,-0.0019,0.0329,206.74,6081.71,0.0329
POL-000864,ACCT-00410,BOP,Contractors,IL,AGY-028,4,1,New,2024-12-31,2025-12-31,7139.13,0.0,1.0,7139.13,0.0,1.0
POL-000865,ACCT-00410,BOP,Contractors,IL,AGY-028,4,2,Renewal,2025-12-31,2026-12-31,8064.89,0.1297,0.4959,3999.3,4065.59,0.4959
POL-000866,ACCT-00411,General Liability,Contractors,FL,AGY-019,2,1,New,2024-03-03,2025-03-03,23269.84,0.0,1.0,23269.84,0.0,1.0
POL-000867,ACCT-00411,General Liability,Contractors,FL,AGY-019,2,2,Renewal,2025-03-03,2026-03-03,28987.65,0.2457,1.0,28987.65,0.0,1.0
POL-000868,ACCT-00412,General Liability,Retail,IL,AGY-033,2,1,New,2025-03-03,2026-03-03,7164.16,0.0,1.0,7164.16,0.0,1.0
POL-000869,ACCT-00412,General Liability,Retail,IL,AGY-033,2,2,Renewal,2026-03-03,2027-03-03,7160.89,-0.0005,0.326,2334.65,4826.24,0.326
POL-000870,ACCT-00413,General Liability,Healthcare Services,CA,AGY-034,2,1,New,2024-05-30,2025-05-30,32952.06,0.0,1.0,32952.06,0.0,1.0
POL-000871,ACCT-00413,General Liability,Healthcare Services,CA,AGY-034,2,2,Renewal,2025-05-30,2026-05-30,33877.29,0.0281,1.0,33877.29,0.0,1.0
POL-000872,ACCT-00413,General Liability,Healthcare Services,CA,AGY-034,2,3,Renewal,2026-05-30,2027-05-30,35040.05,0.0343,0.0849,2976.0,32064.05,0.0849
POL-000873,ACCT-00414,General Liability,Healthcare Services,NY,AGY-003,1,1,New,2025-11-17,2026-11-17,15269.72,0.0,0.6164,9412.84,5856.88,0.6164
